campaign,cell_id,replication,development_seed,analysis_seed,execution_sha256,source_route,candidate_policy_id,candidate_index,runner_up_policy_id,development_pareto_set_size,development_candidate_score,development_score_margin,candidate_completed,candidate_stopping_count,candidate_decision_checks,full_completed,full_stopping_count,full_decision_checks,paired_restricted_difference,empirical_heldout_candidate_pareto,development_season_count,confirmation_season_count,runtime_seconds,persistent_infrastructure_failure,failure_message,closest_challenger_policy_id,closest_orthant_effect,closest_covariance_rank,closest_covariance_condition,closest_max_abs_marginal_skew,closest_max_abs_excess_kurtosis
application_primary,APP-PRIMARY,23,1000023,2000023,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,4,0.31707026882416894,0.12146310705741181,True,53,10,False,2000,399,1947,True,4,4,0.11591025100000252,False,,hard_01,0.7694847508262064,3,14167.567152102834,2.8201812390571215,16.884603846632004
application_primary,APP-PRIMARY,24,1000024,2000024,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,5,0.3847745585544305,0.11395746553714009,True,58,11,False,2000,399,1942,True,4,4,0.11136655199999268,False,,hard_03,0.7782554790400757,3,23238.034817629436,0.8776741808642678,1.1030257943542114
application_primary,APP-PRIMARY,25,1000025,2000025,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,6,0.36413837081479256,0.15368196297139852,True,53,10,False,2000,399,1947,True,4,4,0.11259783799999923,False,,hard_03,0.7353981975284142,3,24261.70048839724,0.8853197114543067,1.096217201160241
application_primary,APP-PRIMARY,26,1000026,2000026,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,4,0.33125287647760254,0.07145433642361376,True,38,7,False,2000,399,1962,True,4,4,0.11040862199999424,False,,hard_03,0.7484610494775585,3,24466.48952844209,0.9291038280076753,1.0649509297956443
application_primary,APP-PRIMARY,27,1000027,2000027,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,5,0.4050112037767288,0.0945800490245452,True,58,11,False,2000,399,1942,True,4,4,0.11121867299999622,False,,hard_03,0.7287221526748623,3,25846.26531198434,0.8781574811406292,1.0919612305652673
application_primary,APP-PRIMARY,28,1000028,2000028,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_01,1,hard_09,3,0.3406419678440517,0.0988118298370314,True,123,24,False,2000,399,1877,True,4,4,0.10772805699997434,False,,hard_05,0.3873947644099145,3,20528.65495789406,9.063380654991859,94.14249610186789
application_primary,APP-PRIMARY,29,1000029,2000029,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_13,6,0.298403161190166,0.251596838809834,True,78,15,False,2000,399,1922,True,4,4,0.11172858000000474,False,,hard_03,0.7424884387635192,3,22819.083605352065,0.8717059489723373,1.1034949675365087
application_primary,APP-PRIMARY,30,1000030,2000030,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_13,4,0.2729737277682557,0.27702627223174436,True,43,8,False,2000,399,1957,True,4,4,0.10851875899999186,False,,hard_03,0.725406555091711,3,25642.023011627523,0.9342870963257743,1.2666916742578902
application_primary,APP-PRIMARY,31,1000031,2000031,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,4,0.3822841911853044,0.034317875724833524,True,48,9,False,2000,399,1952,True,4,4,0.11869653900001254,False,,hard_03,0.7447030739734095,3,25288.758982098352,0.9394524682184439,1.1369877745475616
application_primary,APP-PRIMARY,32,1000032,2000032,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,5,0.30837678072526076,0.1257985998705372,True,68,13,False,2000,399,1932,True,4,4,0.14508951299998785,False,,hard_03,0.7379078423358425,3,25566.361575095372,0.8931538468151583,1.0957365152104188
application_primary,APP-PRIMARY,33,1000033,2000033,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,8,0.45,0.06712099505352026,True,43,8,False,2000,399,1957,True,4,4,0.11373369300000036,False,,hard_03,0.7059161569009179,3,23517.037904052147,0.9238124460485058,1.1203181496920085
application_primary,APP-PRIMARY,34,1000034,2000034,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,4,0.2547361909784355,0.18486458593407862,True,63,12,False,2000,399,1937,True,4,4,0.11431390399999941,False,,hard_03,0.7660516723614911,3,24249.032048080553,0.8588426507578443,1.0617398738595571
application_primary,APP-PRIMARY,35,1000035,2000035,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,6,0.3548549059005976,0.09221107480707008,True,38,7,False,2000,399,1962,True,4,4,0.13681377500000735,False,,hard_03,0.7496367504393618,3,22472.259494417878,0.9386815328761211,1.0980757747655108
application_primary,APP-PRIMARY,36,1000036,2000036,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,6,0.31798684499828567,0.12024213441108844,True,53,10,False,2000,399,1947,True,4,4,0.11059180399999491,False,,hard_03,0.7257266248382697,3,23185.389050554993,0.8603490486837071,1.0077001486639678
application_primary,APP-PRIMARY,37,1000037,2000037,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_03,7,0.3621010918689898,0.127635358683801,True,58,11,False,2000,399,1942,True,4,4,0.13715684900000724,False,,hard_03,0.7521307146795077,3,25200.24742437196,0.9375523554121947,1.2014048942252202
application_primary,APP-PRIMARY,38,1000038,2000038,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,6,0.368654393299708,0.15073364605184275,True,53,10,False,2000,399,1947,True,4,4,0.1395628519999832,False,,hard_03,0.7317599670433236,3,23712.65606706304,0.9036965862160473,1.1257380144109017
application_primary,APP-PRIMARY,39,1000039,2000039,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,6,0.38087189961497797,0.1432703582981723,True,88,17,False,2000,399,1912,True,4,4,0.11219552199997906,False,,hard_03,0.7298663308863791,3,23592.943388267715,0.8870815411589288,1.0705434962852105
application_primary,APP-PRIMARY,40,1000040,2000040,36d201bf6a31f2ee460def09401e3e388e1b802b79e2919ddb3cd55895811b47,B-private-mirror,hard_09,9,hard_01,6,0.40646095684950156,0.00568487279179869,True,58,11,False,2000,399,1942,True,4,4,0.1132498059999989,False,,hard_03,0.7600686966219445,3,23938.411680286263,0.8613232499173825,1.1354730032458662
